subscription_id,customer_id,plan_id,status_code,subscription_start_date,subscription_end_date
sub_1494_0,1494,p3,Canceled,2024-03-25,2024-07-23
sub_1495_0,1495,p1,pending,2024-03-05,
sub_1496_0,1496,p1,Canceled,2024-05-29,2024-09-26
sub_1497_0,1497,p3,ACTIVE,2024-01-24,
sub_1498_0,1498,p3,active,2024-01-13,
sub_1499_0,1499,p1,ACTIVE,2024-03-23,
sub_1500_0,1500,p1,active,2024-08-23,
sub_1500_1,1500,p1,pending,2024-09-22,
sub_1501_0,1501,p1,pending,2024-03-18,
sub_1502_0,1502,p3,Cancelled,2024-07-27,2024-11-24
sub_1503_0,1503,p1,ACTIVE,2024-10-08,
sub_1504_0,1504,p2,ACTIVE,2024-12-12,
sub_1505_0,1505,p1,Cancelled,2024-11-01,2025-03-01
sub_1506_0,1506,p3,Cancelled,2024-01-29,2024-05-28
sub_1507_0,1507,p2,ACTIVE,2024-01-16,
sub_1508_0,1508,p1,active,2024-03-29,
sub_1509_0,1509,p3,pending,2024-04-09,
sub_1510_0,1510,p2,Cancelled,2024-08-04,2024-12-02
sub_1511_0,1511,p2,active,2024-02-27,
sub_1512_0,1512,p1,ACTIVE,2024-07-01,
sub_1513_0,1513,p3,ACTIVE,2024-11-23,
sub_1514_0,1514,p2,pending,2024-06-27,
sub_1515_0,1515,p2,Canceled,2024-09-09,2025-01-07
sub_1515_1,1515,p3,ACTIVE,2024-10-09,
sub_1516_0,1516,p1,active,2024-08-31,
sub_1517_0,1517,p1,ACTIVE,2024-04-23,
sub_1518_0,1518,p2,pending,2024-12-04,
sub_1519_0,1519,p2,pending,2024-03-30,
sub_1520_0,1520,p1,Canceled,2024-01-04,2024-05-03
sub_1521_0,1521,p2,Cancelled,2024-04-26,2024-08-24
sub_1522_0,1522,p2,ACTIVE,2024-03-24,
sub_1523_0,1523,p1,Canceled,2024-09-29,2025-01-27
sub_1524_0,1524,p2,ACTIVE,2024-11-05,
sub_1525_0,1525,p3,active,2024-02-19,
sub_1526_0,1526,p2,Canceled,2024-08-31,2024-12-29
sub_1527_0,1527,p3,ACTIVE,2024-06-12,
sub_1528_0,1528,p2,active,2024-10-11,
sub_1529_0,1529,p3,Canceled,2024-04-15,2024-08-13
sub_1530_0,1530,p2,Cancelled,2024-09-13,2025-01-11
sub_1530_1,1530,p2,active,2024-10-13,
sub_1531_0,1531,p2,ACTIVE,2024-03-30,
sub_1532_0,1532,p2,ACTIVE,2024-06-18,
sub_1533_0,1533,p2,Cancelled,2024-09-29,2025-01-27
sub_1534_0,1534,p2,pending,2024-08-23,
sub_1535_0,1535,p2,Canceled,2024-05-29,2024-09-26
sub_1536_0,1536,p3,pending,2024-02-24,
sub_1537_0,1537,p2,ACTIVE,2024-08-07,
sub_1538_0,1538,p1,Cancelled,2024-06-29,2024-10-27
sub_1539_0,1539,p2,Canceled,2024-01-14,2024-05-13
sub_1540_0,1540,p3,pending,2024-09-21,
sub_1541_0,1541,p2,ACTIVE,2024-03-11,
sub_1542_0,1542,p2,Canceled,2024-05-18,2024-09-15
sub_1543_0,1543,p2,Cancelled,2024-01-07,2024-05-06
sub_1544_0,1544,p3,active,2024-10-06,
sub_1545_0,1545,p3,active,2024-02-13,
sub_1545_1,1545,p2,Canceled,2024-03-14,2024-07-12
sub_1546_0,1546,p2,active,2024-06-13,
sub_1547_0,1547,p2,Canceled,2024-07-09,2024-11-06
sub_1548_0,1548,p1,active,2024-12-15,
sub_1549_0,1549,p2,Canceled,2024-02-24,2024-06-23
sub_1550_0,1550,p1,active,2024-08-25,
sub_1551_0,1551,p2,pending,2024-03-01,
sub_1552_0,1552,p3,Cancelled,2024-10-22,2025-02-19
sub_1553_0,1553,p1,ACTIVE,2024-11-22,
sub_1554_0,1554,p1,active,2024-04-10,
sub_1555_0,1555,p1,active,2024-02-12,
sub_1556_0,1556,p2,Cancelled,2024-09-30,2025-01-28
sub_1557_0,1557,p3,ACTIVE,2024-06-12,
sub_1558_0,1558,p3,Cancelled,2024-08-21,2024-12-19
sub_1559_0,1559,p2,Cancelled,2024-03-18,2024-07-16
sub_1560_0,1560,p3,active,2024-02-12,
sub_1560_1,1560,p1,ACTIVE,2024-03-13,
sub_1561_0,1561,p3,pending,2024-05-27,
sub_1562_0,1562,p2,pending,2024-06-12,
sub_1563_0,1563,p3,Canceled,2024-04-27,2024-08-25
sub_1564_0,1564,p2,pending,2024-08-30,
sub_1565_0,1565,p3,Cancelled,2024-09-01,2024-12-30
sub_1566_0,1566,p2,Canceled,2024-02-05,2024-06-04
sub_1567_0,1567,p2,ACTIVE,2024-06-30,
sub_1568_0,1568,p3,ACTIVE,2024-04-04,
sub_1569_0,1569,p2,active,2024-10-18,
sub_1570_0,1570,p2,pending,2024-08-14,
sub_1571_0,1571,p1,active,2024-11-29,
sub_1572_0,1572,p1,Cancelled,2024-02-13,2024-06-12
sub_1573_0,1573,p2,ACTIVE,2024-06-13,
sub_1574_0,1574,p3,Cancelled,2024-10-09,2025-02-06
sub_1575_0,1575,p2,pending,2024-04-09,
sub_1575_1,1575,p2,active,2024-05-09,
sub_1576_0,1576,p1,active,2024-03-29,
sub_1577_0,1577,p2,Cancelled,2024-02-08,2024-06-07
sub_1578_0,1578,p1,Canceled,2024-02-28,2024-06-27
sub_1579_0,1579,p3,Cancelled,2024-04-15,2024-08-13
sub_1580_0,1580,p1,ACTIVE,2024-08-06,
sub_1581_0,1581,p1,active,2024-11-25,
sub_1582_0,1582,p1,ACTIVE,2024-04-23,
sub_1583_0,1583,p2,ACTIVE,2024-05-27,
sub_1584_0,1584,p1,pending,2024-07-10,
sub_1585_0,1585,p3,active,2024-06-03,
sub_1586_0,1586,p3,pending,2024-10-17,
sub_1587_0,1587,p2,Cancelled,2024-02-04,2024-06-03
sub_1588_0,1588,p3,ACTIVE,2024-12-18,
sub_1589_0,1589,p1,Canceled,2024-03-18,2024-07-16
sub_1590_0,1590,p1,active,2024-05-09,
sub_1590_1,1590,p1,Cancelled,2024-06-08,2024-10-06
sub_1591_0,1591,p1,ACTIVE,2024-07-06,
sub_1592_0,1592,p1,pending,2024-03-27,
sub_1593_0,1593,p3,Canceled,2024-01-08,2024-05-07
sub_1594_0,1594,p3,Cancelled,2024-07-23,2024-11-20
sub_1595_0,1595,p3,Canceled,2024-06-13,2024-10-11
sub_1596_0,1596,p1,active,2024-03-19,
sub_1597_0,1597,p3,ACTIVE,2024-08-18,
sub_1598_0,1598,p1,ACTIVE,2024-05-28,
sub_1599_0,1599,p2,ACTIVE,2024-07-07,
sub_1600_0,1600,p1,Canceled,2024-05-29,2024-09-26
sub_1601_0,1601,p1,pending,2024-10-07,
sub_1602_0,1602,p3,pending,2024-03-01,
sub_1603_0,1603,p1,Cancelled,2024-09-15,2025-01-13
sub_1604_0,1604,p2,ACTIVE,2024-09-30,
sub_1605_0,1605,p3,Canceled,2024-02-23,2024-06-22
sub_1605_1,1605,p1,Cancelled,2024-03-24,2024-07-22
sub_1606_0,1606,p2,ACTIVE,2024-02-23,
sub_1607_0,1607,p1,ACTIVE,2024-03-28,
sub_1608_0,1608,p1,pending,2024-01-18,
sub_1609_0,1609,p1,pending,2024-05-04,
sub_1610_0,1610,p1,pending,2024-07-20,
sub_1611_0,1611,p1,pending,2024-07-08,
sub_1612_0,1612,p1,Cancelled,2024-04-05,2024-08-03
sub_1613_0,1613,p1,ACTIVE,2024-04-05,
sub_1614_0,1614,p3,ACTIVE,2024-07-28,
sub_1615_0,1615,p3,ACTIVE,2024-05-25,
sub_1616_0,1616,p2,pending,2024-01-31,
sub_1617_0,1617,p3,pending,2024-03-16,
sub_1618_0,1618,p2,active,2024-10-29,
sub_1619_0,1619,p1,Canceled,2024-03-12,2024-07-10
sub_1620_0,1620,p3,pending,2024-03-26,
sub_1620_1,1620,p1,Cancelled,2024-04-25,2024-08-23
sub_1621_0,1621,p2,ACTIVE,2024-05-13,
sub_1622_0,1622,p3,pending,2024-09-21,
sub_1623_0,1623,p2,pending,2024-02-05,
sub_1624_0,1624,p1,active,2024-11-12,
sub_1625_0,1625,p1,active,2024-04-30,
sub_1626_0,1626,p2,active,2024-09-09,
sub_1627_0,1627,p1,active,2024-12-29,
sub_1628_0,1628,p3,ACTIVE,2024-08-05,
sub_1629_0,1629,p3,Canceled,2024-03-01,2024-06-29
sub_1630_0,1630,p2,Canceled,2024-09-15,2025-01-13
sub_1631_0,1631,p1,pending,2024-09-24,
sub_1632_0,1632,p1,ACTIVE,2024-04-25,
sub_1633_0,1633,p2,pending,2024-09-05,
sub_1634_0,1634,p1,ACTIVE,2024-02-12,
sub_1635_0,1635,p3,pending,2024-12-31,
sub_1635_1,1635,p3,active,2025-01-30,
sub_1636_0,1636,p2,Canceled,2024-03-30,2024-07-28
sub_1637_0,1637,p2,pending,2024-08-21,
sub_1638_0,1638,p2,pending,2024-08-26,
sub_1639_0,1639,p3,Cancelled,2024-06-02,2024-09-30
sub_1640_0,1640,p2,ACTIVE,2024-05-02,
sub_1641_0,1641,p2,active,2024-08-27,
sub_1642_0,1642,p1,Cancelled,2024-08-16,2024-12-14
sub_1643_0,1643,p3,Cancelled,2024-10-01,2025-01-29
sub_1644_0,1644,p3,ACTIVE,2024-12-10,
sub_1645_0,1645,p2,ACTIVE,2024-11-19,
sub_1646_0,1646,p1,pending,2024-08-08,
sub_1647_0,1647,p3,Cancelled,2024-12-27,2025-04-26
sub_1648_0,1648,p1,Canceled,2024-08-03,2024-12-01
sub_1649_0,1649,p2,Cancelled,2024-10-27,2025-02-24
sub_1650_0,1650,p1,active,2024-10-31,
sub_1650_1,1650,p1,pending,2024-11-30,
sub_1651_0,1651,p1,Cancelled,2024-11-22,2025-03-22
sub_1652_0,1652,p1,pending,2024-02-21,
sub_1653_0,1653,p1,active,2024-07-11,
sub_1654_0,1654,p2,Canceled,2024-12-07,2025-04-06
sub_1655_0,1655,p3,active,2024-08-31,
sub_1656_0,1656,p3,Canceled,2024-06-30,2024-10-28
sub_1657_0,1657,p1,active,2024-11-28,
sub_1658_0,1658,p2,ACTIVE,2024-09-26,
sub_1659_0,1659,p2,Cancelled,2024-05-03,2024-08-31
sub_1660_0,1660,p2,Canceled,2024-12-17,2025-04-16
sub_1661_0,1661,p3,Canceled,2024-03-27,2024-07-25
sub_1662_0,1662,p3,ACTIVE,2024-06-11,
sub_1663_0,1663,p2,ACTIVE,2024-01-29,
sub_1664_0,1664,p1,pending,2024-07-24,
sub_1665_0,1665,p1,ACTIVE,2024-11-24,
sub_1665_1,1665,p1,active,2024-12-24,
sub_1666_0,1666,p2,pending,2024-05-26,
sub_1667_0,1667,p1,ACTIVE,2024-12-01,
sub_1668_0,1668,p1,active,2024-10-29,
sub_1669_0,1669,p2,Canceled,2024-01-26,2024-05-25
sub_1670_0,1670,p1,ACTIVE,2024-08-11,
sub_1671_0,1671,p3,pending,2024-07-16,
sub_1672_0,1672,p2,Canceled,2024-04-18,2024-08-16
sub_1673_0,1673,p2,pending,2024-03-24,
sub_1674_0,1674,p2,pending,2024-09-01,
sub_1675_0,1675,p1,Cancelled,2024-12-22,2025-04-21
sub_1676_0,1676,p1,active,2024-10-25,
sub_1677_0,1677,p3,ACTIVE,2024-03-09,
sub_1678_0,1678,p2,pending,2024-06-24,
sub_1679_0,1679,p1,Cancelled,2024-03-31,2024-07-29
sub_1680_0,1680,p3,ACTIVE,2024-09-25,
sub_1680_1,1680,p3,active,2024-10-25,
sub_1681_0,1681,p3,Cancelled,2024-07-09,2024-11-06
sub_1682_0,1682,p2,pending,2024-09-20,
sub_1683_0,1683,p3,ACTIVE,2024-12-22,
sub_1684_0,1684,p3,pending,2024-04-13,
sub_1685_0,1685,p3,Canceled,2024-06-04,2024-10-02
sub_1686_0,1686,p2,pending,2024-08-25,
sub_1687_0,1687,p1,Cancelled,2024-03-02,2024-06-30
sub_1688_0,1688,p1,active,2024-04-24,
sub_1689_0,1689,p3,ACTIVE,2024-07-01,
sub_1690_0,1690,p1,active,2024-03-03,
sub_1691_0,1691,p1,active,2024-11-17,
sub_1692_0,1692,p1,Canceled,2024-01-16,2024-05-15
sub_1693_0,1693,p2,ACTIVE,2024-08-05,
sub_1694_0,1694,p2,Canceled,2024-07-07,2024-11-04
sub_1695_0,1695,p1,Canceled,2024-03-17,2024-07-15
sub_1695_1,1695,p3,Cancelled,2024-04-16,2024-08-14
sub_1696_0,1696,p2,Canceled,2024-04-11,2024-08-09
sub_1697_0,1697,p2,Canceled,2024-12-14,2025-04-13
sub_1698_0,1698,p3,pending,2024-11-15,
sub_1699_0,1699,p1,Canceled,2024-05-23,2024-09-20
sub_1700_0,1700,p2,active,2024-07-17,
sub_1701_0,1701,p1,pending,2024-06-03,
sub_1702_0,1702,p2,Canceled,2024-06-12,2024-10-10
sub_1703_0,1703,p2,active,2024-04-09,
sub_1704_0,1704,p2,active,2024-09-20,
sub_1705_0,1705,p1,ACTIVE,2024-06-14,
sub_1706_0,1706,p2,ACTIVE,2024-04-25,
sub_1707_0,1707,p3,active,2024-03-13,
sub_1708_0,1708,p1,Cancelled,2024-04-09,2024-08-07
sub_1709_0,1709,p1,ACTIVE,2024-08-09,
sub_1710_0,1710,p3,active,2024-07-11,
sub_1710_1,1710,p2,active,2024-08-10,
sub_1711_0,1711,p1,Canceled,2024-05-23,2024-09-20
sub_1712_0,1712,p2,Canceled,2024-02-01,2024-05-31
sub_1713_0,1713,p2,active,2024-03-06,
sub_1714_0,1714,p3,ACTIVE,2024-05-29,
sub_1715_0,1715,p2,Cancelled,2024-10-14,2025-02-11
sub_1716_0,1716,p1,pending,2024-03-29,
sub_1717_0,1717,p3,pending,2024-01-04,
sub_1718_0,1718,p2,Cancelled,2024-11-27,2025-03-27
sub_1719_0,1719,p3,Canceled,2024-01-09,2024-05-08
sub_1720_0,1720,p1,Canceled,2024-10-21,2025-02-18
sub_1721_0,1721,p2,ACTIVE,2024-12-16,
sub_1722_0,1722,p1,Cancelled,2024-07-29,2024-11-26
sub_1723_0,1723,p1,Cancelled,2024-09-12,2025-01-10
sub_1724_0,1724,p3,ACTIVE,2024-03-28,
sub_1725_0,1725,p2,ACTIVE,2024-10-05,
sub_1725_1,1725,p3,pending,2024-11-04,
sub_1726_0,1726,p1,ACTIVE,2024-02-23,
sub_1727_0,1727,p3,ACTIVE,2024-06-08,
sub_1728_0,1728,p3,pending,2024-03-09,
sub_1729_0,1729,p3,pending,2024-11-25,
sub_1730_0,1730,p3,Canceled,2024-08-07,2024-12-05
sub_1731_0,1731,p1,active,2024-06-22,
sub_1732_0,1732,p1,Canceled,2024-08-17,2024-12-15
sub_1733_0,1733,p1,ACTIVE,2024-05-18,
sub_1734_0,1734,p1,pending,2024-05-10,
sub_1735_0,1735,p2,Canceled,2024-08-04,2024-12-02
sub_1736_0,1736,p3,Cancelled,2024-11-13,2025-03-13
sub_1737_0,1737,p1,pending,2024-01-13,
sub_1738_0,1738,p2,ACTIVE,2024-10-09,
sub_1739_0,1739,p1,ACTIVE,2024-07-09,
sub_1740_0,1740,p1,active,2024-12-31,
sub_1740_1,1740,p3,ACTIVE,2025-01-30,
sub_1741_0,1741,p2,active,2024-01-07,
sub_1742_0,1742,p3,Cancelled,2024-04-29,2024-08-27
sub_1743_0,1743,p3,ACTIVE,2024-09-02,
sub_1744_0,1744,p2,Canceled,2024-10-26,2025-02-23
sub_1745_0,1745,p2,ACTIVE,2024-03-16,
sub_1746_0,1746,p1,Canceled,2024-04-26,2024-08-24
sub_1747_0,1747,p3,Cancelled,2024-05-02,2024-08-30
sub_1748_0,1748,p3,pending,2024-08-27,
sub_1749_0,1749,p1,active,2024-09-20,
sub_1750_0,1750,p2,Canceled,2024-10-24,2025-02-21
sub_1751_0,1751,p3,pending,2024-01-05,
sub_1752_0,1752,p1,Cancelled,2024-06-27,2024-10-25
sub_1753_0,1753,p3,pending,2024-04-20,
sub_1754_0,1754,p3,ACTIVE,2024-10-15,
sub_1755_0,1755,p3,ACTIVE,2024-10-18,
sub_1755_1,1755,p2,pending,2024-11-17,
sub_1756_0,1756,p1,Canceled,2024-06-11,2024-10-09
sub_1757_0,1757,p1,active,2024-09-15,
sub_1758_0,1758,p1,pending,2024-05-03,
sub_1759_0,1759,p2,Cancelled,2024-12-19,2025-04-18
sub_1760_0,1760,p2,Canceled,2024-05-19,2024-09-16
sub_1761_0,1761,p1,Cancelled,2024-08-27,2024-12-25
sub_1762_0,1762,p3,pending,2024-10-08,
sub_1763_0,1763,p3,ACTIVE,2024-09-16,
sub_1764_0,1764,p1,ACTIVE,2024-01-04,
sub_1765_0,1765,p3,Canceled,2024-11-28,2025-03-28
sub_1766_0,1766,p3,ACTIVE,2024-04-27,
sub_1767_0,1767,p3,active,2024-02-07,
sub_1768_0,1768,p2,Canceled,2024-11-17,2025-03-17
sub_1769_0,1769,p1,pending,2024-04-02,
sub_1770_0,1770,p1,Canceled,2024-06-09,2024-10-07
sub_1770_1,1770,p1,pending,2024-07-09,
sub_1771_0,1771,p1,active,2024-11-22,
sub_1772_0,1772,p2,pending,2024-08-05,
sub_1773_0,1773,p2,ACTIVE,2024-06-15,
sub_1774_0,1774,p2,Canceled,2024-08-13,2024-12-11
sub_1775_0,1775,p2,Cancelled,2024-11-26,2025-03-26
sub_1776_0,1776,p3,pending,2024-12-29,
sub_1777_0,1777,p2,Cancelled,2024-06-28,2024-10-26
sub_1778_0,1778,p1,Cancelled,2024-05-30,2024-09-27
sub_1779_0,1779,p3,pending,2024-03-27,
sub_1780_0,1780,p3,pending,2024-08-28,
sub_1781_0,1781,p2,ACTIVE,2024-09-24,
sub_1782_0,1782,p3,ACTIVE,2024-06-24,
sub_1783_0,1783,p1,ACTIVE,2024-11-30,
sub_1784_0,1784,p3,pending,2024-11-05,
sub_1785_0,1785,p1,Cancelled,2024-05-01,2024-08-29
sub_1785_1,1785,p3,Cancelled,2024-05-31,2024-09-28
sub_1786_0,1786,p3,pending,2024-08-24,
sub_1787_0,1787,p3,ACTIVE,2024-05-07,
sub_1788_0,1788,p2,Cancelled,2024-04-25,2024-08-23
sub_1789_0,1789,p3,ACTIVE,2024-12-02,
sub_1790_0,1790,p3,ACTIVE,2024-04-23,
sub_1791_0,1791,p1,pending,2024-04-30,
sub_1792_0,1792,p2,Canceled,2024-02-20,2024-06-19
sub_1793_0,1793,p3,active,2024-09-13,
sub_1794_0,1794,p2,Canceled,2024-02-12,2024-06-11
sub_1795_0,1795,p1,Canceled,2024-01-29,2024-05-28
sub_1796_0,1796,p1,ACTIVE,2024-12-30,
sub_1797_0,1797,p2,Cancelled,2024-08-22,2024-12-20
sub_1798_0,1798,p2,active,2024-02-06,
sub_1799_0,1799,p1,active,2024-08-31,
sub_1800_0,1800,p2,pending,2024-03-07,
sub_1800_1,1800,p2,active,2024-04-06,
sub_1801_0,1801,p1,Cancelled,2024-11-16,2025-03-16
sub_1802_0,1802,p3,ACTIVE,2024-04-02,
sub_1803_0,1803,p2,pending,2024-01-08,
sub_1804_0,1804,p1,pending,2024-10-16,
sub_1805_0,1805,p3,pending,2024-01-19,
sub_1806_0,1806,p1,pending,2024-08-28,
sub_1807_0,1807,p2,pending,2024-11-16,
sub_1808_0,1808,p2,pending,2024-12-16,
sub_1809_0,1809,p3,ACTIVE,2024-01-31,
sub_1810_0,1810,p3,pending,2024-12-04,
sub_1811_0,1811,p1,Cancelled,2024-03-31,2024-07-29
sub_1812_0,1812,p2,active,2024-07-21,
sub_1813_0,1813,p1,pending,2024-08-05,
sub_1814_0,1814,p3,Cancelled,2024-02-11,2024-06-10
sub_1815_0,1815,p2,ACTIVE,2024-12-30,
sub_1815_1,1815,p1,pending,2025-01-29,
sub_1816_0,1816,p2,active,2024-03-18,
sub_1817_0,1817,p2,pending,2024-08-09,
sub_1818_0,1818,p2,active,2024-09-26,
sub_1819_0,1819,p2,ACTIVE,2024-12-21,
sub_1820_0,1820,p2,pending,2024-02-23,
sub_1821_0,1821,p3,active,2024-07-19,
sub_1822_0,1822,p3,pending,2024-05-21,
sub_1823_0,1823,p3,Cancelled,2024-08-19,2024-12-17
sub_1824_0,1824,p1,Canceled,2024-08-06,2024-12-04
sub_1825_0,1825,p2,Cancelled,2024-10-22,2025-02-19
sub_1826_0,1826,p2,Cancelled,2024-12-16,2025-04-15
sub_1827_0,1827,p2,active,2024-04-16,
sub_1828_0,1828,p1,Cancelled,2024-10-27,2025-02-24
sub_1829_0,1829,p3,pending,2024-07-21,
sub_1830_0,1830,p2,ACTIVE,2024-06-24,
sub_1830_1,1830,p2,active,2024-07-24,
sub_1831_0,1831,p3,Canceled,2024-02-01,2024-05-31
sub_1832_0,1832,p2,active,2024-04-05,
sub_1833_0,1833,p1,pending,2024-09-25,
sub_1834_0,1834,p2,pending,2024-08-03,
sub_1835_0,1835,p3,Cancelled,2024-02-22,2024-06-21
sub_1836_0,1836,p2,Canceled,2024-08-18,2024-12-16
sub_1837_0,1837,p3,Canceled,2024-08-09,2024-12-07
sub_1838_0,1838,p1,Cancelled,2024-11-20,2025-03-20
sub_1839_0,1839,p1,Canceled,2024-07-31,2024-11-28
sub_1840_0,1840,p2,Cancelled,2024-07-27,2024-11-24
sub_1841_0,1841,p1,ACTIVE,2024-06-01,
sub_1842_0,1842,p1,Cancelled,2024-07-10,2024-11-07
sub_1843_0,1843,p3,active,2024-09-26,
sub_1844_0,1844,p2,active,2024-07-12,
sub_1845_0,1845,p2,pending,2024-10-07,
sub_1845_1,1845,p3,pending,2024-11-06,
sub_1846_0,1846,p3,ACTIVE,2024-01-10,
sub_1847_0,1847,p1,ACTIVE,2024-05-19,
sub_1848_0,1848,p1,Cancelled,2024-12-25,2025-04-24
sub_1849_0,1849,p1,ACTIVE,2024-03-06,
sub_1850_0,1850,p2,Cancelled,2024-12-20,2025-04-19
sub_1851_0,1851,p3,Cancelled,2024-03-01,2024-06-29
sub_1852_0,1852,p3,pending,2024-04-26,
sub_1853_0,1853,p1,Cancelled,2024-01-03,2024-05-02
sub_1854_0,1854,p3,Cancelled,2024-02-13,2024-06-12
sub_1855_0,1855,p2,Canceled,2024-09-11,2025-01-09
sub_1856_0,1856,p2,ACTIVE,2024-04-26,
sub_1857_0,1857,p3,Canceled,2024-03-19,2024-07-17
sub_1858_0,1858,p2,pending,2024-11-30,
sub_1859_0,1859,p3,Canceled,2024-11-08,2025-03-08
sub_1860_0,1860,p3,ACTIVE,2024-12-07,
sub_1860_1,1860,p3,Canceled,2025-01-06,2025-05-06
sub_1861_0,1861,p2,Cancelled,2024-01-19,2024-05-18
sub_1862_0,1862,p3,pending,2024-03-13,
sub_1863_0,1863,p2,Canceled,2024-07-02,2024-10-30
sub_1864_0,1864,p2,Cancelled,2024-03-18,2024-07-16
sub_1865_0,1865,p2,pending,2024-08-10,
sub_1866_0,1866,p2,pending,2024-09-17,
sub_1867_0,1867,p3,ACTIVE,2024-12-18,
sub_1868_0,1868,p1,Canceled,2024-12-23,2025-04-22
sub_1869_0,1869,p3,Cancelled,2024-04-21,2024-08-19
sub_1870_0,1870,p2,Cancelled,2024-09-07,2025-01-05
sub_1871_0,1871,p2,pending,2024-10-28,
sub_1872_0,1872,p2,Cancelled,2024-04-04,2024-08-02
sub_1873_0,1873,p1,active,2024-02-18,
sub_1874_0,1874,p3,Cancelled,2024-01-31,2024-05-30
sub_1875_0,1875,p3,pending,2024-10-25,
sub_1875_1,1875,p2,ACTIVE,2024-11-24,
sub_1876_0,1876,p1,active,2024-07-29,
sub_1877_0,1877,p3,pending,2024-03-30,
sub_1878_0,1878,p3,ACTIVE,2024-11-09,
sub_1879_0,1879,p3,pending,2024-05-19,
sub_1880_0,1880,p3,active,2024-12-27,
sub_1881_0,1881,p2,active,2024-02-28,
sub_1882_0,1882,p2,active,2024-02-07,
sub_1883_0,1883,p1,ACTIVE,2024-08-01,
sub_1884_0,1884,p2,Cancelled,2024-01-09,2024-05-08
sub_1885_0,1885,p1,Canceled,2024-01-12,2024-05-11
sub_1886_0,1886,p1,active,2024-09-06,
sub_1887_0,1887,p1,ACTIVE,2024-01-29,
sub_1888_0,1888,p3,active,2024-10-13,
sub_1889_0,1889,p1,Canceled,2024-03-21,2024-07-19
sub_1890_0,1890,p1,Cancelled,2024-05-28,2024-09-25
sub_1890_1,1890,p2,Cancelled,2024-06-27,2024-10-25
sub_1891_0,1891,p1,Cancelled,2024-03-11,2024-07-09
sub_1892_0,1892,p2,active,2024-04-14,
sub_1893_0,1893,p1,Canceled,2024-07-28,2024-11-25
sub_1894_0,1894,p2,pending,2024-03-16,
sub_1895_0,1895,p1,Canceled,2024-12-31,2025-04-30
sub_1896_0,1896,p3,pending,2024-02-26,
sub_1897_0,1897,p2,ACTIVE,2024-08-17,
sub_1898_0,1898,p3,Canceled,2024-08-27,2024-12-25
sub_1899_0,1899,p2,ACTIVE,2024-06-12,
sub_1900_0,1900,p3,ACTIVE,2024-07-22,
sub_1901_0,1901,p1,active,2024-07-21,
sub_1902_0,1902,p1,active,2024-11-29,
sub_1903_0,1903,p1,pending,2024-05-08,
sub_1904_0,1904,p2,pending,2024-10-13,
sub_1905_0,1905,p3,Cancelled,2024-06-15,2024-10-13
sub_1905_1,1905,p1,ACTIVE,2024-07-15,
sub_1906_0,1906,p2,pending,2024-02-10,
sub_1907_0,1907,p1,active,2024-02-19,
sub_1908_0,1908,p2,active,2024-01-23,
sub_1909_0,1909,p1,active,2024-08-27,
sub_1910_0,1910,p3,Canceled,2024-08-27,2024-12-25
sub_1911_0,1911,p3,Canceled,2024-09-23,2025-01-21
sub_1912_0,1912,p1,active,2024-02-17,
sub_1913_0,1913,p1,active,2024-11-06,
sub_1914_0,1914,p2,Cancelled,2024-05-14,2024-09-11
sub_1915_0,1915,p3,Cancelled,2024-04-02,2024-07-31
sub_1916_0,1916,p3,Canceled,2024-06-19,2024-10-17
sub_1917_0,1917,p3,Cancelled,2024-07-13,2024-11-10
sub_1918_0,1918,p3,Cancelled,2024-11-19,2025-03-19
sub_1919_0,1919,p1,Cancelled,2024-08-11,2024-12-09
sub_1920_0,1920,p2,ACTIVE,2024-05-19,
sub_1920_1,1920,p1,Canceled,2024-06-18,2024-10-16
sub_1921_0,1921,p1,ACTIVE,2024-12-12,
sub_1922_0,1922,p3,Canceled,2024-11-19,2025-03-19
sub_1923_0,1923,p3,Cancelled,2024-06-06,2024-10-04
sub_1924_0,1924,p3,ACTIVE,2024-08-05,
sub_1925_0,1925,p3,Cancelled,2024-08-30,2024-12-28
sub_1926_0,1926,p3,active,2024-02-09,
sub_1927_0,1927,p3,active,2024-04-12,
sub_1928_0,1928,p2,Cancelled,2024-04-17,2024-08-15
sub_1929_0,1929,p3,ACTIVE,2024-11-30,
sub_1930_0,1930,p1,Canceled,2024-07-08,2024-11-05
sub_1931_0,1931,p1,active,2024-08-05,
sub_1932_0,1932,p3,active,2024-06-06,
sub_1933_0,1933,p1,Canceled,2024-01-07,2024-05-06
sub_1934_0,1934,p3,active,2024-09-20,
sub_1935_0,1935,p2,active,2024-05-09,
sub_1935_1,1935,p3,pending,2024-06-08,
sub_1936_0,1936,p1,pending,2024-08-10,
sub_1937_0,1937,p2,Cancelled,2024-05-17,2024-09-14
sub_1938_0,1938,p1,Canceled,2024-09-07,2025-01-05
sub_1939_0,1939,p2,ACTIVE,2024-11-27,
sub_1940_0,1940,p1,ACTIVE,2024-08-21,
sub_1941_0,1941,p1,Canceled,2024-04-20,2024-08-18
sub_1942_0,1942,p1,ACTIVE,2024-10-12,
sub_1943_0,1943,p1,Cancelled,2024-02-23,2024-06-22
sub_1944_0,1944,p3,active,2024-04-19,
sub_1945_0,1945,p2,active,2024-08-19,
sub_1946_0,1946,p3,Canceled,2024-06-14,2024-10-12
sub_1947_0,1947,p2,Canceled,2024-05-29,2024-09-26
